sample size and proportion,classifier,metric,val
2000_4060,svc_tfidf,f1_mean,0.699264355
2000_4060,svc_tfidf,ci_lower,0.642005858
2000_4060,svc_tfidf,ci_upper,0.752815624
2000_4060,svc_tfidf,std,0.029882522
2000_4060,lsvc_tfidf,f1_mean,0.733837871
2000_4060,lsvc_tfidf,ci_lower,0.680907324
2000_4060,lsvc_tfidf,ci_upper,0.788519799
2000_4060,lsvc_tfidf,std,0.026022604
2000_4060,sgd_tfidf,f1_mean,0.721284335
2000_4060,sgd_tfidf,ci_lower,0.666967649
2000_4060,sgd_tfidf,ci_upper,0.767144939
2000_4060,sgd_tfidf,std,0.025172897
2000_4060,knn_tfidf,f1_mean,0.719300596
2000_4060,knn_tfidf,ci_lower,0.670927156
2000_4060,knn_tfidf,ci_upper,0.763146577
2000_4060,knn_tfidf,std,0.02451146
2000_5050,lr_tfidf,f1_mean,0.670549068
2000_5050,lr_tfidf,ci_lower,0.624834838
2000_5050,lr_tfidf,ci_upper,0.721769312
2000_5050,lr_tfidf,std,0.026936638
2000_5050,nb_tfidf,f1_mean,0.624113324
2000_5050,nb_tfidf,ci_lower,0.569568719
2000_5050,nb_tfidf,ci_upper,0.675097716
2000_5050,nb_tfidf,std,0.026205342
2000_5050,rf_tfidf,f1_mean,0.612936468
2000_5050,rf_tfidf,ci_lower,0.560946266
2000_5050,rf_tfidf,ci_upper,0.666498288
2000_5050,rf_tfidf,std,0.028131631
2000_5050,dt_tfidf,f1_mean,0.662562728
2000_5050,dt_tfidf,ci_lower,0.612393125
2000_5050,dt_tfidf,ci_upper,0.713007808
2000_5050,dt_tfidf,std,0.026894447
2000_5050,svc_tfidf,f1_mean,0.658620556
2000_5050,svc_tfidf,ci_lower,0.603720668
2000_5050,svc_tfidf,ci_upper,0.708881118
2000_5050,svc_tfidf,std,0.026116084
2000_5050,lsvc_tfidf,f1_mean,0.662347022
2000_5050,lsvc_tfidf,ci_lower,0.605371063
2000_5050,lsvc_tfidf,ci_upper,0.71295406
2000_5050,lsvc_tfidf,std,0.026568656
2000_5050,sgd_tfidf,f1_mean,0.641539688
2000_5050,sgd_tfidf,ci_lower,0.592817447
2000_5050,sgd_tfidf,ci_upper,0.690828884
2000_5050,sgd_tfidf,std,0.026890919
2000_5050,knn_tfidf,f1_mean,0.653155304
2000_5050,knn_tfidf,ci_lower,0.600719011
2000_5050,knn_tfidf,ci_upper,0.703174391
2000_5050,knn_tfidf,std,0.026596319
3000_1090,lr_tfidf,f1_mean,0.906620041
3000_1090,lr_tfidf,ci_lower,0.872243199
3000_1090,lr_tfidf,ci_upper,0.933529589
3000_1090,lr_tfidf,std,0.016014619
3000_1090,nb_tfidf,f1_mean,0.860773292
3000_1090,nb_tfidf,ci_lower,0.822634885
3000_1090,nb_tfidf,ci_upper,0.895050396
3000_1090,nb_tfidf,std,0.019345743
3000_1090,rf_tfidf,f1_mean,0.85636114
3000_1090,rf_tfidf,ci_lower,0.816666667
3000_1090,rf_tfidf,ci_upper,0.898098706
3000_1090,rf_tfidf,std,0.020546478
3000_1090,dt_tfidf,f1_mean,0.85074102
3000_1090,dt_tfidf,ci_lower,0.815939543
3000_1090,dt_tfidf,ci_upper,0.883931455
3000_1090,dt_tfidf,std,0.017349169
3000_1090,svc_tfidf,f1_mean,0.898526158
3000_1090,svc_tfidf,ci_lower,0.860969067
3000_1090,svc_tfidf,ci_upper,0.930437319
3000_1090,svc_tfidf,std,0.017039925
3000_1090,lsvc_tfidf,f1_mean,0.911424666
3000_1090,lsvc_tfidf,ci_lower,0.881611069
3000_1090,lsvc_tfidf,ci_upper,0.939491994
3000_1090,lsvc_tfidf,std,0.015174097
3000_1090,sgd_tfidf,f1_mean,0.887408754
3000_1090,sgd_tfidf,ci_lower,0.8522501
3000_1090,sgd_tfidf,ci_upper,0.919307424
3000_1090,sgd_tfidf,std,0.017386175
3000_1090,knn_tfidf,f1_mean,0.900521336
3000_1090,knn_tfidf,ci_lower,0.869879022
3000_1090,knn_tfidf,ci_upper,0.927567731
3000_1090,knn_tfidf,std,0.014502671
3000_2080,lr_tfidf,f1_mean,0.814485387
3000_2080,lr_tfidf,ci_lower,0.772285158
3000_2080,lr_tfidf,ci_upper,0.851888459
3000_2080,lr_tfidf,std,0.020542668
3000_2080,nb_tfidf,f1_mean,0.776036085
3000_2080,nb_tfidf,ci_lower,0.734575315
3000_2080,nb_tfidf,ci_upper,0.821542294
3000_2080,nb_tfidf,std,0.022569963
3000_2080,rf_tfidf,f1_mean,0.74595223
3000_2080,rf_tfidf,ci_lower,0.698926788
3000_2080,rf_tfidf,ci_upper,0.793268662
3000_2080,rf_tfidf,std,0.023995415
3000_2080,dt_tfidf,f1_mean,0.738030664
3000_2080,dt_tfidf,ci_lower,0.694670498
3000_2080,dt_tfidf,ci_upper,0.777226522
3000_2080,dt_tfidf,std,0.021491774
3000_2080,svc_tfidf,f1_mean,0.788486963
3000_2080,svc_tfidf,ci_lower,0.741531706
3000_2080,svc_tfidf,ci_upper,0.836257303
3000_2080,svc_tfidf,std,0.02422978
3000_2080,lsvc_tfidf,f1_mean,0.807486763
3000_2080,lsvc_tfidf,ci_lower,0.765948321
3000_2080,lsvc_tfidf,ci_upper,0.847095778
3000_2080,lsvc_tfidf,std,0.020782124
3000_2080,sgd_tfidf,f1_mean,0.803883769
3000_2080,sgd_tfidf,ci_lower,0.766082744
3000_2080,sgd_tfidf,ci_upper,0.845237735
3000_2080,sgd_tfidf,std,0.021070414
3000_2080,knn_tfidf,f1_mean,0.773005089
3000_2080,knn_tfidf,ci_lower,0.729801286
3000_2080,knn_tfidf,ci_upper,0.815205851
3000_2080,knn_tfidf,std,0.022443054
3000_3070,lr_tfidf,f1_mean,0.768582478
3000_3070,lr_tfidf,ci_lower,0.728766993
3000_3070,lr_tfidf,ci_upper,0.808264295
3000_3070,lr_tfidf,std,0.020822691
3000_3070,nb_tfidf,f1_mean,0.719831282
3000_3070,nb_tfidf,ci_lower,0.670088365
3000_3070,nb_tfidf,ci_upper,0.772852077
3000_3070,nb_tfidf,std,0.026093714
3000_3070,rf_tfidf,f1_mean,0.659141227
3000_3070,rf_tfidf,ci_lower,0.604836838
3000_3070,rf_tfidf,ci_upper,0.716379284
3000_3070,rf_tfidf,std,0.02820682
3000_3070,dt_tfidf,f1_mean,0.709939036
3000_3070,dt_tfidf,ci_lower,0.667670424
3000_3070,dt_tfidf,ci_upper,0.747650544
3000_3070,dt_tfidf,std,0.020046561
3000_3070,svc_tfidf,f1_mean,0.767761481
3000_3070,svc_tfidf,ci_lower,0.71827537
3000_3070,svc_tfidf,ci_upper,0.807645984
3000_3070,svc_tfidf,std,0.023662005
3000_3070,lsvc_tfidf,f1_mean,0.775175005
3000_3070,lsvc_tfidf,ci_lower,0.73537456
3000_3070,lsvc_tfidf,ci_upper,0.814120423
3000_3070,lsvc_tfidf,std,0.020409661
3000_3070,sgd_tfidf,f1_mean,0.767963092
3000_3070,sgd_tfidf,ci_lower,0.727704977
3000_3070,sgd_tfidf,ci_upper,0.806108789
3000_3070,sgd_tfidf,std,0.020549901
3000_3070,knn_tfidf,f1_mean,0.744836688
3000_3070,knn_tfidf,ci_lower,0.701090549
3000_3070,knn_tfidf,ci_upper,0.782949372
3000_3070,knn_tfidf,std,0.021156719
3000_4060,lr_tfidf,f1_mean,0.682850974
3000_4060,lr_tfidf,ci_lower,0.633300279
3000_4060,lr_tfidf,ci_upper,0.725809986
3000_4060,lr_tfidf,std,0.023276519
3000_4060,nb_tfidf,f1_mean,0.636109415
3000_4060,nb_tfidf,ci_lower,0.583481867
3000_4060,nb_tfidf,ci_upper,0.686856876
3000_4060,nb_tfidf,std,0.026123389
3000_4060,rf_tfidf,f1_mean,0.589090203
3000_4060,rf_tfidf,ci_lower,0.536116214
3000_4060,rf_tfidf,ci_upper,0.638936335
3000_4060,rf_tfidf,std,0.026505743
3000_4060,dt_tfidf,f1_mean,0.635076352
3000_4060,dt_tfidf,ci_lower,0.594858634
3000_4060,dt_tfidf,ci_upper,0.67633432
3000_4060,dt_tfidf,std,0.021772333
3000_4060,svc_tfidf,f1_mean,0.685271864
3000_4060,svc_tfidf,ci_lower,0.640072812
3000_4060,svc_tfidf,ci_upper,0.730856891
3000_4060,svc_tfidf,std,0.023718069
3000_4060,lsvc_tfidf,f1_mean,0.681224117
3000_4060,lsvc_tfidf,ci_lower,0.639623878
3000_4060,lsvc_tfidf,ci_upper,0.724098686
3000_4060,lsvc_tfidf,std,0.022747902
3000_4060,sgd_tfidf,f1_mean,0.679094462
3000_4060,sgd_tfidf,ci_lower,0.638734393
3000_4060,sgd_tfidf,ci_upper,0.720927164
3000_4060,sgd_tfidf,std,0.021525061
3000_4060,knn_tfidf,f1_mean,0.678125412
3000_4060,knn_tfidf,ci_lower,0.635137301
3000_4060,knn_tfidf,ci_upper,0.721759657
3000_4060,knn_tfidf,std,0.022854936
3000_5050,lr_tfidf,f1_mean,0.692887043
3000_5050,lr_tfidf,ci_lower,0.649144581
3000_5050,lr_tfidf,ci_upper,0.735094717
3000_5050,lr_tfidf,std,0.02087659
3000_5050,nb_tfidf,f1_mean,0.634798116
3000_5050,nb_tfidf,ci_lower,0.591712305
3000_5050,nb_tfidf,ci_upper,0.682150702
3000_5050,nb_tfidf,std,0.022275207
3000_5050,rf_tfidf,f1_mean,0.613422816
3000_5050,rf_tfidf,ci_lower,0.564116367
3000_5050,rf_tfidf,ci_upper,0.661416176
3000_5050,rf_tfidf,std,0.025001106
3000_5050,dt_tfidf,f1_mean,0.635159265
3000_5050,dt_tfidf,ci_lower,0.589984186
3000_5050,dt_tfidf,ci_upper,0.673032326
3000_5050,dt_tfidf,std,0.021510304
3000_5050,svc_tfidf,f1_mean,0.713242701
3000_5050,svc_tfidf,ci_lower,0.673940794
3000_5050,svc_tfidf,ci_upper,0.756106195
3000_5050,svc_tfidf,std,0.020504637
3000_5050,lsvc_tfidf,f1_mean,0.694026676
3000_5050,lsvc_tfidf,ci_lower,0.653180801
3000_5050,lsvc_tfidf,ci_upper,0.733289044
3000_5050,lsvc_tfidf,std,0.021541994
3000_5050,sgd_tfidf,f1_mean,0.655900587
3000_5050,sgd_tfidf,ci_lower,0.616323971
3000_5050,sgd_tfidf,ci_upper,0.700153007
3000_5050,sgd_tfidf,std,0.021290226
3000_5050,knn_tfidf,f1_mean,0.659091925
3000_5050,knn_tfidf,ci_lower,0.613911652
3000_5050,knn_tfidf,ci_upper,0.702009817
3000_5050,knn_tfidf,std,0.02275423
4000_1090,lr_tfidf,f1_mean,0.890543033
4000_1090,lr_tfidf,ci_lower,0.860635595
4000_1090,lr_tfidf,ci_upper,0.917718449
4000_1090,lr_tfidf,std,0.015186137
4000_1090,nb_tfidf,f1_mean,0.840864166
4000_1090,nb_tfidf,ci_lower,0.807127119
4000_1090,nb_tfidf,ci_upper,0.875426165
4000_1090,nb_tfidf,std,0.018061119
4000_1090,rf_tfidf,f1_mean,0.836980237
4000_1090,rf_tfidf,ci_lower,0.805120006
4000_1090,rf_tfidf,ci_upper,0.868829213
4000_1090,rf_tfidf,std,0.017250445
4000_1090,dt_tfidf,f1_mean,0.845959378
4000_1090,dt_tfidf,ci_lower,0.81775029
4000_1090,dt_tfidf,ci_upper,0.873237332
4000_1090,dt_tfidf,std,0.014107439
4000_1090,svc_tfidf,f1_mean,0.887656698
4000_1090,svc_tfidf,ci_lower,0.855792084
4000_1090,svc_tfidf,ci_upper,0.918583267
4000_1090,svc_tfidf,std,0.015650423
4000_1090,lsvc_tfidf,f1_mean,0.890469917
4000_1090,lsvc_tfidf,ci_lower,0.857564171
4000_1090,lsvc_tfidf,ci_upper,0.918885087
4000_1090,lsvc_tfidf,std,0.015950853
4000_1090,sgd_tfidf,f1_mean,0.876616148
4000_1090,sgd_tfidf,ci_lower,0.847725441
4000_1090,sgd_tfidf,ci_upper,0.906036676
4000_1090,sgd_tfidf,std,0.015576339
4000_1090,knn_tfidf,f1_mean,0.854662977
4000_1090,knn_tfidf,ci_lower,0.823690879
4000_1090,knn_tfidf,ci_upper,0.88434602
4000_1090,knn_tfidf,std,0.01575026
4000_2080,lr_tfidf,f1_mean,0.807319464
4000_2080,lr_tfidf,ci_lower,0.772894321
4000_2080,lr_tfidf,ci_upper,0.843156369
4000_2080,lr_tfidf,std,0.018625888
4000_2080,nb_tfidf,f1_mean,0.804625285
4000_2080,nb_tfidf,ci_lower,0.762791198
4000_2080,nb_tfidf,ci_upper,0.845059343
4000_2080,nb_tfidf,std,0.019921374
4000_2080,rf_tfidf,f1_mean,0.728788977
4000_2080,rf_tfidf,ci_lower,0.688727227
4000_2080,rf_tfidf,ci_upper,0.768621005
4000_2080,rf_tfidf,std,0.021261787
4000_2080,dt_tfidf,f1_mean,0.758825304
4000_2080,dt_tfidf,ci_lower,0.721786482
4000_2080,dt_tfidf,ci_upper,0.793079481
4000_2080,dt_tfidf,std,0.017343858
4000_2080,svc_tfidf,f1_mean,0.811135472
4000_2080,svc_tfidf,ci_lower,0.77134109
4000_2080,svc_tfidf,ci_upper,0.847207354
4000_2080,svc_tfidf,std,0.01944753
4000_2080,lsvc_tfidf,f1_mean,0.809114664
4000_2080,lsvc_tfidf,ci_lower,0.769335831
4000_2080,lsvc_tfidf,ci_upper,0.845609719
4000_2080,lsvc_tfidf,std,0.019753155
4000_2080,sgd_tfidf,f1_mean,0.789493424
4000_2080,sgd_tfidf,ci_lower,0.75182107
4000_2080,sgd_tfidf,ci_upper,0.823469319
4000_2080,sgd_tfidf,std,0.019117451
4000_2080,knn_tfidf,f1_mean,0.811600959
4000_2080,knn_tfidf,ci_lower,0.777898211
4000_2080,knn_tfidf,ci_upper,0.847461834
4000_2080,knn_tfidf,std,0.018341756
4000_3070,lr_tfidf,f1_mean,0.77168992
4000_3070,lr_tfidf,ci_lower,0.740279843
4000_3070,lr_tfidf,ci_upper,0.804968919
4000_3070,lr_tfidf,std,0.01741034
4000_3070,nb_tfidf,f1_mean,0.730411443
4000_3070,nb_tfidf,ci_lower,0.689068125
4000_3070,nb_tfidf,ci_upper,0.773634761
4000_3070,nb_tfidf,std,0.022022247
4000_3070,rf_tfidf,f1_mean,0.645948196
4000_3070,rf_tfidf,ci_lower,0.599859009
4000_3070,rf_tfidf,ci_upper,0.69140156
4000_3070,rf_tfidf,std,0.023570381
4000_3070,dt_tfidf,f1_mean,0.703101748
4000_3070,dt_tfidf,ci_lower,0.665930958
4000_3070,dt_tfidf,ci_upper,0.737422878
4000_3070,dt_tfidf,std,0.01856215
4000_3070,svc_tfidf,f1_mean,0.776668443
4000_3070,svc_tfidf,ci_lower,0.739912761
4000_3070,svc_tfidf,ci_upper,0.812998609
4000_3070,svc_tfidf,std,0.019392553
4000_3070,lsvc_tfidf,f1_mean,0.77720321
4000_3070,lsvc_tfidf,ci_lower,0.743885731
4000_3070,lsvc_tfidf,ci_upper,0.809768739
4000_3070,lsvc_tfidf,std,0.0173228
4000_3070,sgd_tfidf,f1_mean,0.75822432
4000_3070,sgd_tfidf,ci_lower,0.723312087
4000_3070,sgd_tfidf,ci_upper,0.792573798
4000_3070,sgd_tfidf,std,0.017628252
4000_3070,knn_tfidf,f1_mean,0.736623236
4000_3070,knn_tfidf,ci_lower,0.698434343
4000_3070,knn_tfidf,ci_upper,0.773453374
4000_3070,knn_tfidf,std,0.019061263
4000_4060,lr_tfidf,f1_mean,0.71327505
4000_4060,lr_tfidf,ci_lower,0.678319435
4000_4060,lr_tfidf,ci_upper,0.751033624
4000_4060,lr_tfidf,std,0.019239896
4000_4060,nb_tfidf,f1_mean,0.616312387
4000_4060,nb_tfidf,ci_lower,0.570515619
4000_4060,nb_tfidf,ci_upper,0.66257481
4000_4060,nb_tfidf,std,0.023630152
4000_4060,rf_tfidf,f1_mean,0.55144087
4000_4060,rf_tfidf,ci_lower,0.502965756
4000_4060,rf_tfidf,ci_upper,0.600766856
4000_4060,rf_tfidf,std,0.025925528
4000_4060,dt_tfidf,f1_mean,0.669025077
4000_4060,dt_tfidf,ci_lower,0.633492273
4000_4060,dt_tfidf,ci_upper,0.70429611
4000_4060,dt_tfidf,std,0.018540921
4000_4060,svc_tfidf,f1_mean,0.678749983
4000_4060,svc_tfidf,ci_lower,0.64163018
4000_4060,svc_tfidf,ci_upper,0.713459708
4000_4060,svc_tfidf,std,0.019152779
4000_4060,lsvc_tfidf,f1_mean,0.711671737
4000_4060,lsvc_tfidf,ci_lower,0.670886134
4000_4060,lsvc_tfidf,ci_upper,0.748947708
4000_4060,lsvc_tfidf,std,0.019291068
4000_4060,sgd_tfidf,f1_mean,0.70392734
4000_4060,sgd_tfidf,ci_lower,0.666795524
4000_4060,sgd_tfidf,ci_upper,0.74136041
4000_4060,sgd_tfidf,std,0.018725592
4000_4060,knn_tfidf,f1_mean,0.658102881
4000_4060,knn_tfidf,ci_lower,0.619016676
4000_4060,knn_tfidf,ci_upper,0.695023467
4000_4060,knn_tfidf,std,0.020154022
4000_5050,lr_tfidf,f1_mean,0.698751777
4000_5050,lr_tfidf,ci_lower,0.66341862
4000_5050,lr_tfidf,ci_upper,0.731882266
4000_5050,lr_tfidf,std,0.018105188
4000_5050,nb_tfidf,f1_mean,0.658494183
4000_5050,nb_tfidf,ci_lower,0.622031699
4000_5050,nb_tfidf,ci_upper,0.695217828
4000_5050,nb_tfidf,std,0.018024372
4000_5050,rf_tfidf,f1_mean,0.643194972
4000_5050,rf_tfidf,ci_lower,0.606187671
4000_5050,rf_tfidf,ci_upper,0.680193301
4000_5050,rf_tfidf,std,0.019539859
4000_5050,dt_tfidf,f1_mean,0.680934999
4000_5050,dt_tfidf,ci_lower,0.649292489
4000_5050,dt_tfidf,ci_upper,0.714623588
4000_5050,dt_tfidf,std,0.017456007
4000_5050,svc_tfidf,f1_mean,0.701080294
4000_5050,svc_tfidf,ci_lower,0.66715703
4000_5050,svc_tfidf,ci_upper,0.735478558
4000_5050,svc_tfidf,std,0.017482269
4000_5050,lsvc_tfidf,f1_mean,0.693777915
4000_5050,lsvc_tfidf,ci_lower,0.659422418
4000_5050,lsvc_tfidf,ci_upper,0.730819814
4000_5050,lsvc_tfidf,std,0.018521571
4000_5050,sgd_tfidf,f1_mean,0.692124078
4000_5050,sgd_tfidf,ci_lower,0.660970668
4000_5050,sgd_tfidf,ci_upper,0.723324953
4000_5050,sgd_tfidf,std,0.017234172
4000_5050,knn_tfidf,f1_mean,0.693955805
4000_5050,knn_tfidf,ci_lower,0.659029593
4000_5050,knn_tfidf,ci_upper,0.730601467
4000_5050,knn_tfidf,std,0.01823617
5000_1090,lr_tfidf,f1_mean,0.910156019
5000_1090,lr_tfidf,ci_lower,0.885808934
5000_1090,lr_tfidf,ci_upper,0.93267767
5000_1090,lr_tfidf,std,0.012989376
5000_1090,nb_tfidf,f1_mean,0.889627928
5000_1090,nb_tfidf,ci_lower,0.858212476
5000_1090,nb_tfidf,ci_upper,0.917046709
5000_1090,nb_tfidf,std,0.014653304
5000_1090,rf_tfidf,f1_mean,0.871860926
5000_1090,rf_tfidf,ci_lower,0.843267206
5000_1090,rf_tfidf,ci_upper,0.899270549
5000_1090,rf_tfidf,std,0.014938274
5000_1090,dt_tfidf,f1_mean,0.87361934
5000_1090,dt_tfidf,ci_lower,0.849194013
5000_1090,dt_tfidf,ci_upper,0.899179098
5000_1090,dt_tfidf,std,0.013094433
5000_1090,svc_tfidf,f1_mean,0.907009679
5000_1090,svc_tfidf,ci_lower,0.882199828
5000_1090,svc_tfidf,ci_upper,0.929993675
5000_1090,svc_tfidf,std,0.012479281
5000_1090,lsvc_tfidf,f1_mean,0.911731042
5000_1090,lsvc_tfidf,ci_lower,0.887182065
5000_1090,lsvc_tfidf,ci_upper,0.934855788
5000_1090,lsvc_tfidf,std,0.011988673
5000_1090,sgd_tfidf,f1_mean,0.898004794
5000_1090,sgd_tfidf,ci_lower,0.872182506
5000_1090,sgd_tfidf,ci_upper,0.92373268
5000_1090,sgd_tfidf,std,0.013122035
5000_1090,knn_tfidf,f1_mean,0.900074929
5000_1090,knn_tfidf,ci_lower,0.872005462
5000_1090,knn_tfidf,ci_upper,0.9267143
5000_1090,knn_tfidf,std,0.013198179
5000_2080,lr_tfidf,f1_mean,0.828917664
5000_2080,lr_tfidf,ci_lower,0.797295693
5000_2080,lr_tfidf,ci_upper,0.857920024
5000_2080,lr_tfidf,std,0.016140568
5000_2080,nb_tfidf,f1_mean,0.814084845
5000_2080,nb_tfidf,ci_lower,0.780177752
5000_2080,nb_tfidf,ci_upper,0.848733076
5000_2080,nb_tfidf,std,0.017043568
5000_2080,rf_tfidf,f1_mean,0.761569028
5000_2080,rf_tfidf,ci_lower,0.72493903
5000_2080,rf_tfidf,ci_upper,0.799801897
5000_2080,rf_tfidf,std,0.019843074
5000_2080,dt_tfidf,f1_mean,0.781549322
5000_2080,dt_tfidf,ci_lower,0.753598404
5000_2080,dt_tfidf,ci_upper,0.812377331
5000_2080,dt_tfidf,std,0.0147682
5000_2080,svc_tfidf,f1_mean,0.833416822
5000_2080,svc_tfidf,ci_lower,0.802286175
5000_2080,svc_tfidf,ci_upper,0.86350295
5000_2080,svc_tfidf,std,0.015904628
5000_2080,lsvc_tfidf,f1_mean,0.824016466
5000_2080,lsvc_tfidf,ci_lower,0.791133997
5000_2080,lsvc_tfidf,ci_upper,0.854982644
5000_2080,lsvc_tfidf,std,0.016763252
5000_2080,sgd_tfidf,f1_mean,0.815458822
5000_2080,sgd_tfidf,ci_lower,0.78586822
5000_2080,sgd_tfidf,ci_upper,0.844005362
5000_2080,sgd_tfidf,std,0.015024368
5000_2080,knn_tfidf,f1_mean,0.806308406
5000_2080,knn_tfidf,ci_lower,0.775029115
5000_2080,knn_tfidf,ci_upper,0.839363745
5000_2080,knn_tfidf,std,0.016270753
5000_3070,lr_tfidf,f1_mean,0.775561535
5000_3070,lr_tfidf,ci_lower,0.74247518
5000_3070,lr_tfidf,ci_upper,0.810161225
5000_3070,lr_tfidf,std,0.017621689
5000_3070,nb_tfidf,f1_mean,0.747992854
5000_3070,nb_tfidf,ci_lower,0.711797548
5000_3070,nb_tfidf,ci_upper,0.782245571
5000_3070,nb_tfidf,std,0.01761682
5000_3070,rf_tfidf,f1_mean,0.670631317
5000_3070,rf_tfidf,ci_lower,0.632789713
5000_3070,rf_tfidf,ci_upper,0.707662627
5000_3070,rf_tfidf,std,0.020247506
5000_3070,dt_tfidf,f1_mean,0.725056256
5000_3070,dt_tfidf,ci_lower,0.692094458
5000_3070,dt_tfidf,ci_upper,0.758264763
5000_3070,dt_tfidf,std,0.016914763
5000_3070,svc_tfidf,f1_mean,0.773084617
5000_3070,svc_tfidf,ci_lower,0.737801281
5000_3070,svc_tfidf,ci_upper,0.805518452
5000_3070,svc_tfidf,std,0.017332937
5000_3070,lsvc_tfidf,f1_mean,0.77343212
5000_3070,lsvc_tfidf,ci_lower,0.740211361
5000_3070,lsvc_tfidf,ci_upper,0.804726453
5000_3070,lsvc_tfidf,std,0.016586361
5000_3070,sgd_tfidf,f1_mean,0.751382449
5000_3070,sgd_tfidf,ci_lower,0.723057303
5000_3070,sgd_tfidf,ci_upper,0.779160498
5000_3070,sgd_tfidf,std,0.015398717
5000_3070,knn_tfidf,f1_mean,0.7557467
5000_3070,knn_tfidf,ci_lower,0.724673837
5000_3070,knn_tfidf,ci_upper,0.788078733
5000_3070,knn_tfidf,std,0.016847656
5000_4060,lr_tfidf,f1_mean,0.750973656
5000_4060,lr_tfidf,ci_lower,0.720561332
5000_4060,lr_tfidf,ci_upper,0.778763322
5000_4060,lr_tfidf,std,0.015483958
5000_4060,nb_tfidf,f1_mean,0.721411854
5000_4060,nb_tfidf,ci_lower,0.685556764
5000_4060,nb_tfidf,ci_upper,0.755358502
5000_4060,nb_tfidf,std,0.017924511
5000_4060,rf_tfidf,f1_mean,0.628980883
5000_4060,rf_tfidf,ci_lower,0.590170285
5000_4060,rf_tfidf,ci_upper,0.667345771
5000_4060,rf_tfidf,std,0.020874064
5000_4060,dt_tfidf,f1_mean,0.721702398
5000_4060,dt_tfidf,ci_lower,0.69107776
5000_4060,dt_tfidf,ci_upper,0.752799786
5000_4060,dt_tfidf,std,0.016496785
5000_4060,svc_tfidf,f1_mean,0.763907571
5000_4060,svc_tfidf,ci_lower,0.728180027
5000_4060,svc_tfidf,ci_upper,0.798149055
5000_4060,svc_tfidf,std,0.017711607
5000_4060,lsvc_tfidf,f1_mean,0.74266516
5000_4060,lsvc_tfidf,ci_lower,0.71158198
5000_4060,lsvc_tfidf,ci_upper,0.771287702
5000_4060,lsvc_tfidf,std,0.016057083
5000_4060,sgd_tfidf,f1_mean,0.735163515
5000_4060,sgd_tfidf,ci_lower,0.706443884
5000_4060,sgd_tfidf,ci_upper,0.76449673
5000_4060,sgd_tfidf,std,0.015761068
5000_4060,knn_tfidf,f1_mean,0.710900701
5000_4060,knn_tfidf,ci_lower,0.679671528
5000_4060,knn_tfidf,ci_upper,0.742579971
5000_4060,knn_tfidf,std,0.016326617
5000_5050,lr_tfidf,f1_mean,0.726871618
5000_5050,lr_tfidf,ci_lower,0.696192739
5000_5050,lr_tfidf,ci_upper,0.757476378
5000_5050,lr_tfidf,std,0.015671167
5000_5050,nb_tfidf,f1_mean,0.693124403
5000_5050,nb_tfidf,ci_lower,0.659531663
5000_5050,nb_tfidf,ci_upper,0.727014663
5000_5050,nb_tfidf,std,0.017701011
5000_5050,rf_tfidf,f1_mean,0.659380791
5000_5050,rf_tfidf,ci_lower,0.625904442
5000_5050,rf_tfidf,ci_upper,0.694593746
5000_5050,rf_tfidf,std,0.017396169
5000_5050,dt_tfidf,f1_mean,0.686824851
5000_5050,dt_tfidf,ci_lower,0.656026184
5000_5050,dt_tfidf,ci_upper,0.718015808
5000_5050,dt_tfidf,std,0.01613425
5000_5050,svc_tfidf,f1_mean,0.760903748
5000_5050,svc_tfidf,ci_lower,0.732005969
5000_5050,svc_tfidf,ci_upper,0.792195015
5000_5050,svc_tfidf,std,0.015342026
5000_5050,lsvc_tfidf,f1_mean,0.725871488
5000_5050,lsvc_tfidf,ci_lower,0.692509129
5000_5050,lsvc_tfidf,ci_upper,0.755277224
5000_5050,lsvc_tfidf,std,0.016164894
5000_5050,sgd_tfidf,f1_mean,0.721799515
5000_5050,sgd_tfidf,ci_lower,0.690815235
5000_5050,sgd_tfidf,ci_upper,0.753888751
5000_5050,sgd_tfidf,std,0.016083638
5000_5050,knn_tfidf,f1_mean,0.703199845
5000_5050,knn_tfidf,ci_lower,0.673735214
5000_5050,knn_tfidf,ci_upper,0.732753416
5000_5050,knn_tfidf,std,0.01539444